0.09	0.58	0
0.09	0.59	0
0.09	0.6	0
0.09	0.61	0
0.09	0.62	0
0.09	0.63	0
0.09	0.64	0
0.09	0.65	0
0.09	0.66	0.109015
0.09	0.67	0.237602
0.09	0.68	0.370329
0.09	0.69	0.507489
0.09	0.7	0.649408
0.09	0.71	0.796445
0.09	0.72	0.949
0.09	0.73	1.10752
0.09	0.74	1.27249
0.09	0.75	1.44448
0.09	0.76	1.62412
0.09	0.77	1.81212
0.09	0.78	2.00929
0.09	0.79	2.21656
0.09	0.8	2.43502
0.09	0.81	2.66592
0.09	0.82	2.91071
0.09	0.83	3.17113
0.09	0.84	3.44924
0.09	0.85	3.74752
0.09	0.86	4.06898
0.09	0.87	4.41736
0.09	0.88	4.79734
0.09	0.89	5.21487
0.09	0.9	5.67773
0.09	0.91	6.19629
0.09	0.92	6.78478
0.09	0.93	7.46351
0.09	0.94	8.26277
0.09	0.95	9.23052
0.09	0.96	10.4491
0.09	0.97	12.0778
0.09	0.98	14.4883
0.09	0.99	18.9398
0.1	0.01	0
0.1	0.02	0
0.1	0.03	0
0.1	0.04	0
0.1	0.05	0
0.1	0.06	0
0.1	0.07	0
0.1	0.08	0
0.1	0.09	0
0.1	0.1	0
0.1	0.11	0
0.1	0.12	0
0.1	0.13	0
0.1	0.14	0
0.1	0.15	0
0.1	0.16	0
0.1	0.17	0
0.1	0.18	0
0.1	0.19	0
0.1	0.2	0
0.1	0.21	0
0.1	0.22	0
0.1	0.23	0
0.1	0.24	0
0.1	0.25	0
0.1	0.26	0
0.1	0.27	0
0.1	0.28	0
0.1	0.29	0
0.1	0.3	0
0.1	0.31	0
0.1	0.32	0
0.1	0.33	0
0.1	0.34	0
0.1	0.35	0
0.1	0.36	0
0.1	0.37	0
0.1	0.38	0
0.1	0.39	0
0.1	0.4	0
0.1	0.41	0
0.1	0.42	0
0.1	0.43	0
0.1	0.44	0
0.1	0.45	0
0.1	0.46	0
0.1	0.47	0
0.1	0.48	0
0.1	0.49	0
0.1	0.5	0
0.1	0.51	0
0.1	0.52	0
0.1	0.53	0
0.1	0.54	0
0.1	0.55	0
0.1	0.56	0
0.1	0.57	0
0.1	0.58	0
0.1	0.59	0
0.1	0.6	0
0.1	0.61	0
0.1	0.62	0
0.1	0.63	0
0.1	0.64	0
0.1	0.65	0.0585002
0.1	0.66	0.183217
0.1	0.67	0.311804
0.1	0.68	0.444531
0.1	0.69	0.581691
0.1	0.7	0.72361
0.1	0.71	0.870647
0.1	0.72	1.0232
0.1	0.73	1.18172
0.1	0.74	1.34669
0.1	0.75	1.51868
0.1	0.76	1.69832
0.1	0.77	1.88632
0.1	0.78	2.08349
0.1	0.79	2.29077
0.1	0.8	2.50923
0.1	0.81	2.74012
0.1	0.82	2.98492
0.1	0.83	3.24534
0.1	0.84	3.52344
0.1	0.85	3.82172
0.1	0.86	4.14318
0.1	0.87	4.49156
0.1	0.88	4.87154
0.1	0.89	5.28908
0.1	0.9	5.75194
0.1	0.91	6.27049
0.1	0.92	6.85898
0.1	0.93	7.53771
0.1	0.94	8.33698
0.1	0.95	9.30472
0.1	0.96	10.5233
0.1	0.97	12.152
0.1	0.98	14.5625
0.1	0.99	19.014
0.11	0.01	0
0.11	0.02	0
0.11	0.03	0
0.11	0.04	0
0.11	0.05	0
0.11	0.06	0
0.11	0.07	0
0.11	0.08	0
0.11	0.09	0
0.11	0.1	0
0.11	0.11	0
0.11	0.12	0
0.11	0.13	0
0.11	0.14	0
0.11	0.15	0
0.11	0.16	0
0.11	0.17	0
0.11	0.18	0
0.11	0.19	0
0.11	0.2	0
0.11	0.21	0
0.11	0.22	0
0.11	0.23	0
0.11	0.24	0
0.11	0.25	0
0.11	0.26	0
0.11	0.27	0
0.11	0.28	0
0.11	0.29	0
0.11	0.3	0
0.11	0.31	0
0.11	0.32	0
0.11	0.33	0
0.11	0.34	0
0.11	0.35	0
0.11	0.36	0
0.11	0.37	0
0.11	0.38	0
0.11	0.39	0
0.11	0.4	0
0.11	0.41	0
0.11	0.42	0
